Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
88 1702280 2899016 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1359 3 0 1330 5 0 28/09/22 20:40:42
89 1701872 2899424 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2032 7 0 1950 6 0 28/09/22 20:40:43
90 1702596 2898700 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1873 3 0 198 3 0 28/09/22 20:40:44
91 1701540 2899756 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2086 8 0 2619 7 0 28/09/22 20:40:45
92 1702312 2898984 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 494 3 0 386 4 0 28/09/22 20:40:46
93 1701540 2899756 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2600 10 0 2758 9 0 28/09/22 20:40:47
94 1702312 2898984 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 0 0 0 0 0 0 28/09/22 20:40:48
95 1701508 2899788 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1051 4 0 597 2 0 28/09/22 20:40:50
96 1702328 2898960 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 1900 6 0 1938 6 0 28/09/22 20:40:51
97 1701532 2899756 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 120 1 0 0 0 0 28/09/22 20:40:52
98 1702328 2898960 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 3271 9 0 3280 11 0 28/09/22 20:40:53
99 1701500 2899788 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 620 2 0 66 1 0 28/09/22 20:40:54
100 1702304 2898984 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 3339 9 0 2751 9 0 28/09/22 20:40:55
101 1701556 2899732 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 408 2 0 386 4 0 28/09/22 20:40:56
102 1702304 2898984 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2600 10 0 2758 9 0 28/09/22 20:40:57
103 1701904 2899384 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 0 0 0 0 0 0 28/09/22 20:40:58
104 1701556 2899732 1092 0 0 1992552 108280 6% 0.47 0.27 2.01 0.04 97.20 2520 8 0 2004 7 0 28/09/22 20:40:59
