Cont MenUsed MenFree MenShared SwapUsed SwapFree DiskBlockKB DiskUsed DiskUsedPerc CpuUsr CpuSys CpuIOWait CpuSoft CpuIdle NetBytesReceived NetPackagesReceived NetErrsReceived NetBytesTransmitid NetPackagesTransmitid NetErrsTransmitid Data Hora
88 2342424 1615672 1088 0 0 1992552 108280 6% 3.19 2.21 9.01 0.18 85.40 4365940 3042 0 81105 258 0 29/09/22 23:17:59
89 2343004 1610324 1088 0 0 1992552 108280 6% 3.20 2.21 9.04 0.18 85.36 4370108 3053 0 85635 279 0 29/09/22 23:18:00
90 2341716 1606852 1088 0 0 1992552 108280 6% 3.21 2.22 9.06 0.18 85.32 3540130 2504 0 80214 259 0 29/09/22 23:18:01
91 2342764 1602188 1088 0 0 1992552 108280 6% 3.22 2.22 9.08 0.18 85.28 3590193 2392 0 13423 86 0 29/09/22 23:18:02
92 2342568 1598912 1088 0 0 1992552 108280 6% 3.22 2.22 9.08 0.18 85.28 5030358 3457 0 70004 245 0 29/09/22 23:18:03
93 2342816 1592748 1088 0 0 1992552 108280 6% 3.24 2.23 9.10 0.18 85.25 4135030 2900 0 84804 281 0 29/09/22 23:18:04
94 2341540 1589872 1088 0 0 1992552 108280 6% 3.25 2.23 9.12 0.19 85.21 2140915 1518 0 51713 171 0 29/09/22 23:18:05
95 2343228 1560472 1088 0 0 1992552 108280 6% 3.25 2.24 9.13 0.19 85.19 5607372 3811 0 59908 231 0 29/09/22 23:18:06
96 2341440 1556568 1088 0 0 1992552 108280 6% 3.26 2.24 9.15 0.19 85.16 4358576 3042 0 87109 290 0 29/09/22 23:18:07
97 2342544 1551024 1088 0 0 1992552 108280 6% 3.27 2.24 9.17 0.19 85.12 4204604 2938 0 81146 273 0 29/09/22 23:18:08
98 2340892 1539188 1088 0 0 1992552 108280 6% 3.28 2.25 9.19 0.19 85.08 2735906 1905 0 51429 168 0 29/09/22 23:18:09
99 2343384 1533548 1088 0 0 1992552 108280 6% 3.29 2.25 9.20 0.19 85.06 5149342 3490 0 48963 209 0 29/09/22 23:18:11
100 2342004 1529928 1088 0 0 1992552 108280 6% 3.30 2.26 9.21 0.19 85.04 4564514 3152 0 70575 252 0 29/09/22 23:18:12
101 2342568 1524612 1088 0 0 1992552 108280 6% 3.31 2.26 9.23 0.19 85.00 2346145 1610 0 35171 125 0 29/09/22 23:18:13
102 2342176 1522608 1088 0 0 1992552 108280 6% 3.31 2.26 9.25 0.19 84.98 4500880 3048 0 43518 164 0 29/09/22 23:18:14
103 2343252 1500936 1088 0 0 1992552 108280 6% 3.31 2.27 9.26 0.19 84.96 4647873 3210 0 71964 272 0 29/09/22 23:18:15
104 2342760 1496732 1088 0 0 1992552 108280 6% 3.32 2.27 9.29 0.19 84.92 4150711 2871 0 69690 236 0 29/09/22 23:18:16
105 2341584 1476556 1088 0 0 1992552 108280 6% 3.33 2.27 9.31 0.19 84.89 3816623 2674 0 79529 261 0 29/09/22 23:18:17
106 2342588 1462008 1088 0 0 1992552 108280 6% 3.34 2.28 9.33 0.19 84.85 4022182 2751 0 52758 191 0 29/09/22 23:18:18
107 2341500 1443024 1088 0 0 1992552 108280 6% 3.35 2.28 9.34 0.19 84.83 4344402 2950 0 46204 177 0 29/09/22 23:18:19
108 2342504 1437448 1088 0 0 1992552 108280 6% 3.35 2.29 9.35 0.19 84.81 3879642 2656 0 51993 195 0 29/09/22 23:18:20
109 2341688 1433880 1088 0 0 1992552 108280 6% 3.36 2.29 9.36 0.19 84.79 3843021 2621 0 43371 168 0 29/09/22 23:18:21
110 2342800 1428768 1088 0 0 1992552 108280 6% 3.37 2.29 9.38 0.19 84.76 4090414 2844 0 81485 255 0 29/09/22 23:18:22
111 2341776 1425540 1088 0 0 1992552 108280 6% 3.38 2.30 9.40 0.19 84.73 4089133 2803 0 58085 185 0 29/09/22 23:18:23
112 2342544 1420776 1088 0 0 1992552 108280 6% 3.38 2.30 9.42 0.19 84.69 4380072 3028 0 78284 248 0 29/09/22 23:18:25
113 2341784 1416476 1088 0 0 1992552 108280 6% 3.39 2.31 9.44 0.19 84.66 3705739 2578 0 66458 224 0 29/09/22 23:18:26
114 2342680 1411632 1088 0 0 1992552 108280 6% 3.40 2.32 9.45 0.19 84.63 3033743 2084 0 45058 159 0 29/09/22 23:18:27
115 2341564 1409796 1088 0 0 1992552 108280 6% 3.41 2.32 9.47 0.20 84.61 4302914 2890 0 29560 142 0 29/09/22 23:18:28
